seed,dataset_file,accuracy,f1,mcc,precision,recall,specificity,negative_predictive_value,prevalence,TP,FP,TN,FN,samples
7467074,all_coloc_first0_5s_window5_20Hz.pkl,0.5844258130081301,0.6862929364607506,0.22205283458735528,0.5511844983210622,0.9091463414634147,0.25970528455284553,0.7408320046383534,0.5,35784,29138,10222,3576,78720
7467074,all_coloc_first0_10s_window150_20Hz.pkl,0.5277516927791233,0.6751546882436935,0.1321530953647235,0.5145485166472341,0.9815153462165769,0.07398803934166955,0.8001068947087119,0.5,19859,18736,1497,374,40466
7467074,all_coloc_first0_5s_window1_20Hz.pkl,0.5947801294001536,0.6909179115713402,0.2421105735671841,0.5584310225935991,0.9058230069086523,0.2837372518916548,0.7507979803841913,0.5,41301,32658,12937,4294,91190
7467074,all_coloc_first0_10s_window10_20Hz.pkl,0.6430000476349259,0.6981857721039808,0.3072839974043803,0.604708754795954,0.8258467108083647,0.4601533844614872,0.7254430759987984,0.5,17337,11333,9660,3656,41986
7467074,all_coloc_first0_10s_window50_20Hz.pkl,0.5281998761491926,0.6730054969543902,0.12147174527595155,0.5149547819936341,0.9710379650359644,0.0853617872624208,0.7466666666666667,0.5,20385,19201,1792,608,41986
7467074,all_coloc_first0_10s_window1_20Hz.pkl,0.6822544021250161,0.7069330014028017,0.36979089983647195,0.6559841595775887,0.7664624480527826,0.5980463561972494,0.7191653786707882,0.5,17890,9382,13959,5451,46682
7467074,all_coloc_first0_20s_window10_10Hz.pkl,0.811491253503431,0.8177869120463357,0.6244752595113802,0.7913578014825529,0.8460423311104668,0.7769401758963951,0.8346137873754153,0.5,8754,2308,8039,1593,20694
7467074,all_coloc_first0_20s_window100_10Hz.pkl,0.5397562156926058,0.6816494039476255,0.17546062674043225,0.5210191626477744,0.9854698094930578,0.09404262189215369,0.8661710037174721,0.5,12208,11223,1165,180,24776
7467074,all_coloc_first0_20s_window150_10Hz.pkl,0.5334597998062641,0.6791751089400205,0.16003820744452918,0.5175330992766803,0.9876493380690992,0.07927026154342913,0.8651982378854626,0.5,12235,11406,982,153,24776
7467074,all_coloc_first0_10s_window5_20Hz.pkl,0.6680083837469633,0.7008477304431806,0.3444201401010388,0.637762674791032,0.7777830705473253,0.5582336969466013,0.71527099609375,0.5,16328,9274,11719,4665,41986
